s,CH1[V]
-5.880E-02,-1.10E+00
-5.880E-02,1.24E+00
-5.840E-02,-1.22E+00
-5.840E-02,1.22E+00
-5.800E-02,-7.03E-01
-5.800E-02,9.77E-01
-5.760E-02,-7.03E-01
-5.760E-02,1.26E+00
-5.720E-02,-1.26E+00
-5.720E-02,1.28E+00
-5.680E-02,-8.23E-01
-5.680E-02,1.30E+00
-5.640E-02,-1.24E+00
-5.640E-02,1.26E+00
-5.600E-02,-1.22E+00
-5.600E-02,1.30E+00
-5.560E-02,-1.02E+00
-5.560E-02,1.28E+00
-5.520E-02,-1.26E+00
-5.520E-02,1.16E+00
-5.480E-02,-7.63E-01
-5.480E-02,8.17E-01
-5.440E-02,-8.23E-01
-5.440E-02,1.02E+00
-5.400E-02,-1.14E+00
-5.400E-02,1.28E+00
-5.360E-02,-8.03E-01
-5.360E-02,1.26E+00
-5.320E-02,-1.12E+00
-5.320E-02,1.30E+00
-5.280E-02,-5.83E-01
-5.280E-02,5.97E-01
-5.240E-02,-5.83E-01
-5.240E-02,1.24E+00
-5.200E-02,-1.14E+00
-5.200E-02,1.26E+00
-5.160E-02,-1.10E+00
-5.160E-02,1.26E+00
-5.120E-02,-6.43E-01
-5.120E-02,1.34E+00
-5.080E-02,-9.63E-01
-5.080E-02,1.34E+00
-5.040E-02,-1.22E+00
-5.040E-02,1.26E+00
-5.000E-02,-9.03E-01
-5.000E-02,5.97E-01
-4.960E-02,-6.03E-01
-4.960E-02,1.28E+00
-4.920E-02,-1.16E+00
-4.920E-02,8.97E-01
-4.880E-02,-5.63E-01
-4.880E-02,6.37E-01
-4.840E-02,-8.43E-01
-4.840E-02,1.24E+00
-4.800E-02,-7.23E-01
-4.800E-02,1.30E+00
-4.760E-02,-1.02E+00
-4.760E-02,1.26E+00
-4.720E-02,-1.28E+00
-4.720E-02,1.26E+00
-4.680E-02,-8.83E-01
-4.680E-02,1.08E+00
-4.640E-02,-1.24E+00
-4.640E-02,1.26E+00
-4.600E-02,-1.26E+00
-4.600E-02,1.12E+00
-4.560E-02,-5.63E-01
-4.560E-02,1.26E+00
-4.520E-02,-1.26E+00
-4.520E-02,1.26E+00
-4.480E-02,-9.83E-01
-4.480E-02,4.77E-01
-4.440E-02,-1.14E+00
-4.440E-02,1.12E+00
-4.400E-02,-1.22E+00
-4.400E-02,1.26E+00
-4.360E-02,-1.10E+00
-4.360E-02,5.37E-01
-4.320E-02,-9.23E-01
-4.320E-02,1.12E+00
-4.280E-02,-8.23E-01
-4.280E-02,1.04E+00
-4.240E-02,-5.23E-01
-4.240E-02,1.28E+00
-4.200E-02,-5.83E-01
-4.200E-02,1.10E+00
-4.160E-02,-8.23E-01
-4.160E-02,1.24E+00
-4.120E-02,-8.63E-01
-4.120E-02,1.24E+00
-4.080E-02,-6.43E-01
-4.080E-02,1.14E+00
-4.040E-02,-1.24E+00
-4.040E-02,1.32E+00
-4.000E-02,-9.63E-01
-4.000E-02,3.97E-01
-3.960E-02,-1.18E+00
-3.960E-02,1.20E+00
-3.920E-02,-1.28E+00
-3.920E-02,7.57E-01
-3.880E-02,-1.14E+00
-3.880E-02,9.97E-01
-3.840E-02,-1.20E+00
-3.840E-02,6.97E-01
-3.800E-02,-1.04E+00
-3.800E-02,1.24E+00
-3.760E-02,-1.20E+00
-3.760E-02,1.02E+00
-3.720E-02,-1.24E+00
-3.720E-02,4.17E-01
-3.680E-02,-7.43E-01
-3.680E-02,1.22E+00
-3.640E-02,-9.03E-01
-3.640E-02,1.26E+00
-3.600E-02,-6.43E-01
-3.600E-02,7.97E-01
-3.560E-02,-1.20E+00
-3.560E-02,1.34E+00
-3.520E-02,-1.08E+00
-3.520E-02,1.18E+00
-3.480E-02,-1.16E+00
-3.480E-02,1.26E+00
-3.440E-02,-8.63E-01
-3.440E-02,1.24E+00
-3.400E-02,-8.23E-01
-3.400E-02,1.26E+00
-3.360E-02,-1.26E+00
-3.360E-02,1.26E+00
-3.320E-02,-6.43E-01
-3.320E-02,1.08E+00
-3.280E-02,-9.03E-01
-3.280E-02,1.24E+00
-3.240E-02,-6.63E-01
-3.240E-02,8.97E-01
-3.200E-02,-6.43E-01
-3.200E-02,1.24E+00
-3.160E-02,-1.12E+00
-3.160E-02,1.14E+00
-3.120E-02,-6.63E-01
-3.120E-02,1.34E+00
-3.080E-02,-1.24E+00
-3.080E-02,1.26E+00
-3.040E-02,-8.63E-01
-3.040E-02,1.24E+00
-3.000E-02,-1.04E+00
-3.000E-02,6.57E-01
-2.960E-02,-8.43E-01
-2.960E-02,1.26E+00
-2.920E-02,-1.26E+00
-2.920E-02,7.57E-01
-2.880E-02,-1.22E+00
-2.880E-02,1.30E+00
-2.840E-02,-9.43E-01
-2.840E-02,1.34E+00
-2.800E-02,-9.03E-01
-2.800E-02,1.34E+00
-2.760E-02,-1.24E+00
-2.760E-02,1.24E+00
-2.720E-02,-6.23E-01
-2.720E-02,1.14E+00
-2.680E-02,-1.20E+00
-2.680E-02,1.24E+00
-2.640E-02,-1.26E+00
-2.640E-02,1.34E+00
-2.600E-02,-5.63E-01
-2.600E-02,1.12E+00
-2.560E-02,-1.28E+00
-2.560E-02,1.24E+00
-2.520E-02,-1.20E+00
-2.520E-02,1.24E+00
-2.480E-02,-6.03E-01
-2.480E-02,1.14E+00
-2.440E-02,-1.22E+00
-2.440E-02,1.22E+00
-2.400E-02,-1.18E+00
-2.400E-02,1.14E+00
-2.360E-02,-7.03E-01
-2.360E-02,1.34E+00
-2.320E-02,-5.63E-01
-2.320E-02,1.18E+00
-2.280E-02,-1.24E+00
-2.280E-02,1.28E+00
-2.240E-02,-1.24E+00
-2.240E-02,1.30E+00
-2.200E-02,-7.43E-01
-2.200E-02,1.32E+00
-2.160E-02,-1.26E+00
-2.160E-02,1.22E+00
-2.120E-02,-8.23E-01
-2.120E-02,1.10E+00
-2.080E-02,-1.24E+00
-2.080E-02,6.77E-01
-2.040E-02,-1.10E+00
-2.040E-02,1.18E+00
-2.000E-02,-1.12E+00
-2.000E-02,1.04E+00
-1.960E-02,-1.28E+00
-1.960E-02,1.22E+00
-1.920E-02,-4.63E-01
-1.920E-02,1.22E+00
-1.880E-02,-1.22E+00
-1.880E-02,9.37E-01
-1.840E-02,-1.20E+00
-1.840E-02,1.26E+00
-1.800E-02,-8.03E-01
-1.800E-02,7.97E-01
-1.760E-02,-1.12E+00
-1.760E-02,1.24E+00
-1.720E-02,-1.00E+00
-1.720E-02,1.30E+00
-1.680E-02,-1.28E+00
-1.680E-02,1.26E+00
-1.640E-02,-1.08E+00
-1.640E-02,1.12E+00
-1.600E-02,-5.03E-01
-1.600E-02,1.08E+00
-1.560E-02,-1.08E+00
-1.560E-02,1.14E+00
-1.520E-02,-9.63E-01
-1.520E-02,1.12E+00
-1.480E-02,-9.03E-01
-1.480E-02,1.14E+00
-1.440E-02,-7.63E-01
-1.440E-02,9.17E-01
-1.400E-02,-5.83E-01
-1.400E-02,4.57E-01
-1.360E-02,-7.23E-01
-1.360E-02,7.37E-01
-1.320E-02,-1.22E+00
-1.320E-02,1.32E+00
-1.280E-02,-8.43E-01
-1.280E-02,8.77E-01
-1.240E-02,-1.28E+00
-1.240E-02,1.20E+00
-1.200E-02,-8.83E-01
-1.200E-02,1.26E+00
-1.160E-02,-1.24E+00
-1.160E-02,7.77E-01
-1.120E-02,-1.10E+00
-1.120E-02,1.24E+00
-1.080E-02,-7.63E-01
-1.080E-02,1.14E+00
-1.040E-02,-1.24E+00
-1.040E-02,1.26E+00
-1.000E-02,-6.03E-01
-1.000E-02,1.24E+00
-9.600E-03,-9.63E-01
-9.600E-03,1.30E+00
-9.200E-03,-1.16E+00
-9.200E-03,1.14E+00
-8.800E-03,-1.12E+00
-8.800E-03,1.32E+00
-8.400E-03,-5.83E-01
-8.400E-03,9.57E-01
-8.000E-03,-1.26E+00
-8.000E-03,1.30E+00
-7.600E-03,-5.83E-01
-7.600E-03,1.28E+00
-7.200E-03,-7.43E-01
-7.200E-03,1.06E+00
-6.800E-03,-1.02E+00
-6.800E-03,8.37E-01
-6.400E-03,-8.23E-01
-6.400E-03,1.22E+00
-6.000E-03,-1.24E+00
-6.000E-03,1.32E+00
-5.600E-03,-7.83E-01
-5.600E-03,1.22E+00
-5.200E-03,-1.10E+00
-5.200E-03,1.26E+00
-4.800E-03,-7.03E-01
-4.800E-03,1.24E+00
-4.400E-03,-8.83E-01
-4.400E-03,1.30E+00
-4.000E-03,-6.43E-01
-4.000E-03,1.24E+00
-3.600E-03,-1.06E+00
-3.600E-03,1.14E+00
-3.200E-03,-7.03E-01
-3.200E-03,8.97E-01
-2.800E-03,-9.83E-01
-2.800E-03,1.12E+00
-2.400E-03,-1.24E+00
-2.400E-03,1.04E+00
-2.000E-03,-7.83E-01
-2.000E-03,1.18E+00
-1.600E-03,-5.63E-01
-1.600E-03,1.34E+00
-1.200E-03,-1.26E+00
-1.200E-03,1.24E+00
-8.000E-04,-5.83E-01
-8.000E-04,8.17E-01
-4.000E-04,-6.63E-01
-4.000E-04,1.16E+00
0.000E+00,-8.23E-01
0.000E+00,1.12E+00
4.000E-04,-7.03E-01
4.000E-04,9.77E-01
8.000E-04,-1.20E+00
8.000E-04,1.10E+00
1.200E-03,-1.26E+00
1.200E-03,1.22E+00
1.600E-03,-1.24E+00
1.600E-03,1.04E+00
2.000E-03,-1.26E+00
2.000E-03,1.18E+00
2.400E-03,-7.43E-01
2.400E-03,3.17E-01
2.800E-03,-6.03E-01
2.800E-03,7.37E-01
3.200E-03,-1.22E+00
3.200E-03,1.24E+00
3.600E-03,-1.00E+00
3.600E-03,1.08E+00
4.000E-03,-1.22E+00
4.000E-03,1.12E+00
4.400E-03,-8.23E-01
4.400E-03,1.14E+00
4.800E-03,-1.26E+00
4.800E-03,1.22E+00
5.200E-03,-6.83E-01
5.200E-03,1.26E+00
5.600E-03,-7.03E-01
5.600E-03,1.12E+00
6.000E-03,-3.43E-01
6.000E-03,1.34E+00
6.400E-03,-6.03E-01
6.400E-03,8.57E-01
6.800E-03,-8.63E-01
6.800E-03,1.22E+00
7.200E-03,-8.83E-01
7.200E-03,1.14E+00
7.600E-03,-8.83E-01
7.600E-03,1.28E+00
8.000E-03,-1.20E+00
8.000E-03,1.28E+00
8.400E-03,-6.43E-01
8.400E-03,6.97E-01
8.800E-03,-1.24E+00
8.800E-03,3.37E-01
9.200E-03,-6.63E-01
9.200E-03,1.12E+00
9.600E-03,-6.83E-01
9.600E-03,1.20E+00
1.000E-02,-1.02E+00
1.000E-02,1.22E+00
1.040E-02,-1.14E+00
1.040E-02,1.24E+00
1.080E-02,-1.26E+00
1.080E-02,1.26E+00
1.120E-02,-1.06E+00
1.120E-02,1.12E+00
1.160E-02,-1.24E+00
1.160E-02,8.57E-01
1.200E-02,-1.18E+00
1.200E-02,1.24E+00
1.240E-02,-1.14E+00
1.240E-02,1.30E+00
1.280E-02,-9.83E-01
1.280E-02,1.24E+00
1.320E-02,-1.14E+00
1.320E-02,1.24E+00
1.360E-02,-1.06E+00
1.360E-02,1.28E+00
1.400E-02,-1.26E+00
1.400E-02,1.26E+00
1.440E-02,-1.26E+00
1.440E-02,9.17E-01
1.480E-02,-6.23E-01
1.480E-02,5.97E-01
1.520E-02,-1.10E+00
1.520E-02,1.24E+00
1.560E-02,-1.24E+00
1.560E-02,1.06E+00
1.600E-02,-1.26E+00
1.600E-02,1.32E+00
1.640E-02,-1.28E+00
1.640E-02,1.26E+00
1.680E-02,-1.24E+00
1.680E-02,1.28E+00
1.720E-02,-1.04E+00
1.720E-02,7.37E-01
1.760E-02,-9.03E-01
1.760E-02,1.30E+00
1.800E-02,-5.83E-01
1.800E-02,1.08E+00
1.840E-02,-7.23E-01
1.840E-02,1.26E+00
1.880E-02,-1.04E+00
1.880E-02,8.57E-01
1.920E-02,-1.06E+00
1.920E-02,1.26E+00
1.960E-02,-1.06E+00
1.960E-02,1.24E+00
2.000E-02,-1.26E+00
2.000E-02,1.24E+00
2.040E-02,-5.63E-01
2.040E-02,1.26E+00
2.080E-02,-9.23E-01
2.080E-02,1.18E+00
2.120E-02,-1.28E+00
2.120E-02,1.18E+00
2.160E-02,-7.23E-01
2.160E-02,6.57E-01
2.200E-02,-1.06E+00
2.200E-02,9.57E-01
2.240E-02,-1.26E+00
2.240E-02,8.37E-01
2.280E-02,-8.83E-01
2.280E-02,1.24E+00
2.320E-02,-1.26E+00
2.320E-02,1.14E+00
2.360E-02,-1.12E+00
2.360E-02,1.26E+00
2.400E-02,-6.63E-01
2.400E-02,1.10E+00
2.440E-02,-1.28E+00
2.440E-02,8.97E-01
2.480E-02,-5.83E-01
2.480E-02,1.26E+00
2.520E-02,-1.24E+00
2.520E-02,1.26E+00
2.560E-02,-8.43E-01
2.560E-02,1.26E+00
2.600E-02,-1.26E+00
2.600E-02,9.57E-01
2.640E-02,-9.63E-01
2.640E-02,1.24E+00
2.680E-02,-5.63E-01
2.680E-02,1.30E+00
2.720E-02,-5.83E-01
2.720E-02,1.04E+00
2.760E-02,-1.08E+00
2.760E-02,9.17E-01
2.800E-02,-6.83E-01
2.800E-02,1.18E+00
2.840E-02,-7.23E-01
2.840E-02,6.97E-01
2.880E-02,-1.22E+00
2.880E-02,1.28E+00
2.920E-02,-1.08E+00
2.920E-02,1.26E+00
2.960E-02,-8.23E-01
2.960E-02,8.57E-01
3.000E-02,-5.83E-01
3.000E-02,1.26E+00
3.040E-02,-5.83E-01
3.040E-02,1.28E+00
3.080E-02,-4.03E-01
3.080E-02,1.34E+00
3.120E-02,-9.63E-01
3.120E-02,9.37E-01
3.160E-02,-5.83E-01
3.160E-02,1.14E+00
3.200E-02,-8.83E-01
3.200E-02,3.77E-01
3.240E-02,-1.22E+00
3.240E-02,1.24E+00
3.280E-02,-5.83E-01
3.280E-02,9.17E-01
3.320E-02,-1.18E+00
3.320E-02,1.32E+00
3.360E-02,-9.03E-01
3.360E-02,1.20E+00
3.400E-02,-6.63E-01
3.400E-02,1.28E+00
3.440E-02,-1.24E+00
3.440E-02,9.57E-01
3.480E-02,-6.03E-01
3.480E-02,1.26E+00
3.520E-02,-9.23E-01
3.520E-02,6.57E-01
3.560E-02,-8.43E-01
3.560E-02,1.26E+00
3.600E-02,-7.43E-01
3.600E-02,5.17E-01
3.640E-02,-1.12E+00
3.640E-02,1.26E+00
3.680E-02,-1.00E+00
3.680E-02,7.17E-01
3.720E-02,-1.22E+00
3.720E-02,1.24E+00
3.760E-02,-7.23E-01
3.760E-02,1.30E+00
3.800E-02,-1.18E+00
3.800E-02,1.30E+00
3.840E-02,-6.83E-01
3.840E-02,1.12E+00
3.880E-02,-1.10E+00
3.880E-02,9.37E-01
3.920E-02,-1.24E+00
3.920E-02,6.97E-01
3.960E-02,-6.23E-01
3.960E-02,1.26E+00
4.000E-02,-9.43E-01
4.000E-02,1.30E+00
4.040E-02,-1.00E+00
4.040E-02,1.14E+00
4.080E-02,-1.24E+00
4.080E-02,1.26E+00
4.120E-02,-1.08E+00
4.120E-02,1.24E+00
4.160E-02,-1.20E+00
4.160E-02,3.57E-01
4.200E-02,-1.06E+00
4.200E-02,1.34E+00
4.240E-02,-1.26E+00
4.240E-02,1.16E+00
4.280E-02,-1.26E+00
4.280E-02,1.06E+00
4.320E-02,-8.03E-01
4.320E-02,1.32E+00
4.360E-02,-1.20E+00
4.360E-02,6.77E-01
4.400E-02,-1.24E+00
4.400E-02,1.26E+00
4.440E-02,-5.63E-01
4.440E-02,1.34E+00
4.480E-02,-1.20E+00
4.480E-02,9.77E-01
4.520E-02,-1.26E+00
4.520E-02,6.17E-01
4.560E-02,-5.63E-01
4.560E-02,3.97E-01
4.600E-02,-1.26E+00
4.600E-02,1.20E+00
4.640E-02,-1.08E+00
4.640E-02,1.08E+00
4.680E-02,-8.03E-01
4.680E-02,1.14E+00
4.720E-02,-7.03E-01
4.720E-02,1.12E+00
4.760E-02,-1.02E+00
4.760E-02,9.17E-01
4.800E-02,-8.63E-01
4.800E-02,1.10E+00
4.840E-02,-1.26E+00
4.840E-02,1.26E+00
4.880E-02,-5.83E-01
4.880E-02,6.77E-01
4.920E-02,-1.24E+00
4.920E-02,9.77E-01
4.960E-02,-7.43E-01
4.960E-02,9.37E-01
5.000E-02,-1.10E+00
5.000E-02,1.34E+00
5.040E-02,-5.23E-01
5.040E-02,1.32E+00
5.080E-02,-1.26E+00
5.080E-02,1.30E+00
5.120E-02,-1.28E+00
5.120E-02,1.24E+00
5.160E-02,-1.20E+00
5.160E-02,1.16E+00
5.200E-02,-8.43E-01
5.200E-02,1.28E+00
5.240E-02,-5.83E-01
5.240E-02,9.37E-01
5.280E-02,-1.22E+00
5.280E-02,1.32E+00
5.320E-02,-6.03E-01
5.320E-02,1.20E+00
5.360E-02,-1.06E+00
5.360E-02,1.26E+00
5.400E-02,-9.03E-01
5.400E-02,9.37E-01
5.440E-02,-6.03E-01
5.440E-02,1.16E+00
5.480E-02,-6.43E-01
5.480E-02,1.20E+00
5.520E-02,-6.23E-01
5.520E-02,1.26E+00
5.560E-02,-1.26E+00
5.560E-02,1.24E+00
5.600E-02,-1.18E+00
5.600E-02,3.77E-01
5.640E-02,-7.43E-01
5.640E-02,1.24E+00
5.680E-02,-6.03E-01
5.680E-02,1.26E+00
5.720E-02,-9.23E-01
5.720E-02,1.26E+00
5.760E-02,-1.14E+00
5.760E-02,1.02E+00
5.800E-02,-1.18E+00
5.800E-02,1.14E+00
5.840E-02,-1.10E+00
5.840E-02,1.32E+00
5.880E-02,-5.63E-01
5.880E-02,1.30E+00
5.920E-02,-8.23E-01
5.920E-02,1.26E+00
5.960E-02,-5.83E-01
5.960E-02,1.02E+00
6.000E-02,-7.23E-01
6.000E-02,1.24E+00
6.040E-02,-1.26E+00
6.040E-02,1.20E+00
6.080E-02,-8.43E-01
6.080E-02,1.18E+00
6.120E-02,-9.83E-01
6.120E-02,1.30E+00
6.160E-02,-6.43E-01
6.160E-02,1.16E+00
6.200E-02,-1.20E+00
6.200E-02,1.14E+00
6.240E-02,-1.16E+00
6.240E-02,1.32E+00
6.280E-02,-5.63E-01
6.280E-02,8.57E-01
6.320E-02,-8.03E-01
6.320E-02,1.08E+00
6.360E-02,-1.20E+00
6.360E-02,1.24E+00
6.400E-02,-1.24E+00
6.400E-02,1.16E+00
6.440E-02,-1.26E+00
6.440E-02,1.28E+00
6.480E-02,-6.83E-01
6.480E-02,1.22E+00
6.520E-02,-1.28E+00
6.520E-02,7.37E-01
6.560E-02,-7.63E-01
6.560E-02,4.17E-01
6.600E-02,-1.22E+00
6.600E-02,7.57E-01
6.640E-02,-5.83E-01
6.640E-02,1.16E+00
6.680E-02,-1.22E+00
6.680E-02,1.24E+00
6.720E-02,-7.43E-01
6.720E-02,1.24E+00
6.760E-02,-1.26E+00
6.760E-02,1.28E+00
6.800E-02,-1.26E+00
6.800E-02,1.08E+00
6.840E-02,-7.63E-01
6.840E-02,2.77E-01
6.880E-02,-1.16E+00
6.880E-02,9.17E-01
6.920E-02,-8.63E-01
6.920E-02,1.14E+00
6.960E-02,-1.22E+00
6.960E-02,1.24E+00
7.000E-02,-7.23E-01
7.000E-02,1.08E+00
7.040E-02,-1.26E+00
7.040E-02,1.28E+00
7.080E-02,-9.63E-01
7.080E-02,1.32E+00
7.120E-02,-1.24E+00
7.120E-02,1.32E+00
7.160E-02,-1.24E+00
7.160E-02,1.26E+00
7.200E-02,-1.26E+00
7.200E-02,1.26E+00
7.240E-02,-1.22E+00
7.240E-02,9.37E-01
7.280E-02,-1.28E+00
7.280E-02,5.17E-01
7.320E-02,-1.26E+00
7.320E-02,1.28E+00
7.360E-02,-6.03E-01
7.360E-02,1.26E+00
7.400E-02,-7.63E-01
7.400E-02,1.22E+00
7.440E-02,-8.03E-01
7.440E-02,1.10E+00
7.480E-02,-6.03E-01
7.480E-02,1.18E+00
7.520E-02,-6.23E-01
7.520E-02,1.34E+00
7.560E-02,-1.16E+00
7.560E-02,1.26E+00
7.600E-02,-1.22E+00
7.600E-02,1.24E+00
7.640E-02,-1.04E+00
7.640E-02,1.12E+00
7.680E-02,-9.43E-01
7.680E-02,1.10E+00
7.720E-02,-6.63E-01
7.720E-02,3.97E-01
7.760E-02,-7.43E-01
7.760E-02,1.18E+00
7.800E-02,-1.22E+00
7.800E-02,1.08E+00
7.840E-02,-7.83E-01
7.840E-02,1.26E+00
7.880E-02,-1.22E+00
7.880E-02,1.28E+00
7.920E-02,-7.63E-01
7.920E-02,5.37E-01
7.960E-02,-1.06E+00
7.960E-02,1.14E+00
8.000E-02,-9.83E-01
8.000E-02,1.06E+00
8.040E-02,-1.26E+00
8.040E-02,1.32E+00
8.080E-02,-6.63E-01
8.080E-02,1.26E+00
8.120E-02,-8.23E-01
8.120E-02,1.24E+00
8.160E-02,-1.20E+00
8.160E-02,9.77E-01
8.200E-02,-5.63E-01
8.200E-02,1.34E+00
8.240E-02,-8.43E-01
8.240E-02,1.26E+00
8.280E-02,-8.23E-01
8.280E-02,1.24E+00
8.320E-02,-1.08E+00
8.320E-02,1.32E+00
8.360E-02,-5.83E-01
8.360E-02,1.32E+00
8.400E-02,-8.43E-01
8.400E-02,5.97E-01
8.440E-02,-5.83E-01
8.440E-02,1.26E+00
8.480E-02,-1.00E+00
8.480E-02,9.97E-01
8.520E-02,-1.24E+00
8.520E-02,1.02E+00
8.560E-02,-1.00E+00
8.560E-02,1.16E+00
8.600E-02,-9.83E-01
8.600E-02,1.32E+00
8.640E-02,-8.63E-01
8.640E-02,1.28E+00
8.680E-02,-5.83E-01
8.680E-02,1.28E+00
8.720E-02,-1.26E+00
8.720E-02,1.18E+00
8.760E-02,-1.20E+00
8.760E-02,3.17E-01
8.800E-02,-1.18E+00
8.800E-02,7.77E-01
8.840E-02,-7.43E-01
8.840E-02,1.24E+00
8.880E-02,-1.18E+00
8.880E-02,1.28E+00
8.920E-02,-1.14E+00
8.920E-02,9.97E-01
8.960E-02,-6.23E-01
8.960E-02,3.17E-01
9.000E-02,-9.83E-01
9.000E-02,1.22E+00
9.040E-02,-1.26E+00
9.040E-02,7.77E-01
9.080E-02,-1.26E+00
9.080E-02,1.26E+00
9.120E-02,-9.23E-01
9.120E-02,1.26E+00
9.160E-02,-1.18E+00
9.160E-02,1.26E+00
9.200E-02,-5.83E-01
9.200E-02,1.24E+00
9.240E-02,-5.83E-01
9.240E-02,1.14E+00
9.280E-02,-9.63E-01
9.280E-02,1.20E+00
9.320E-02,-1.26E+00
9.320E-02,1.26E+00
9.360E-02,-7.63E-01
9.360E-02,1.14E+00
9.400E-02,-6.23E-01
9.400E-02,1.32E+00
9.440E-02,-1.24E+00
9.440E-02,1.16E+00
9.480E-02,-1.20E+00
9.480E-02,8.97E-01
9.520E-02,-7.63E-01
9.520E-02,9.97E-01
9.560E-02,-8.63E-01
9.560E-02,1.24E+00
9.600E-02,-8.43E-01
9.600E-02,1.26E+00
9.640E-02,-7.43E-01
9.640E-02,1.28E+00
9.680E-02,-1.28E+00
9.680E-02,1.26E+00
9.720E-02,-9.83E-01
9.720E-02,1.24E+00
9.760E-02,-1.14E+00
9.760E-02,1.24E+00
9.800E-02,-7.43E-01
9.800E-02,1.26E+00
9.840E-02,-1.12E+00
9.840E-02,8.17E-01
9.880E-02,-9.03E-01
9.880E-02,8.37E-01
9.920E-02,-1.26E+00
9.920E-02,9.37E-01
9.960E-02,-1.20E+00
9.960E-02,1.22E+00
1.000E-01,-5.83E-01
1.000E-01,1.24E+00
1.004E-01,-8.63E-01
1.004E-01,1.26E+00
1.008E-01,-1.06E+00
1.008E-01,9.57E-01
1.012E-01,-1.20E+00
1.012E-01,1.26E+00
1.016E-01,-5.83E-01
1.016E-01,1.24E+00
1.020E-01,-5.63E-01
1.020E-01,1.10E+00
1.024E-01,-1.12E+00
1.024E-01,1.24E+00
1.028E-01,-1.16E+00
1.028E-01,1.20E+00
1.032E-01,-1.20E+00
1.032E-01,1.08E+00
1.036E-01,-1.18E+00
1.036E-01,1.24E+00
1.040E-01,-1.16E+00
1.040E-01,1.24E+00
1.044E-01,-1.22E+00
1.044E-01,1.08E+00
1.048E-01,-5.63E-01
1.048E-01,1.30E+00
1.052E-01,-1.24E+00
1.052E-01,9.57E-01
1.056E-01,-1.24E+00
1.056E-01,1.28E+00
1.060E-01,-9.03E-01
1.060E-01,1.26E+00
1.064E-01,-8.63E-01
1.064E-01,7.17E-01
1.068E-01,-1.22E+00
1.068E-01,1.26E+00
1.072E-01,-5.63E-01
1.072E-01,1.26E+00
1.076E-01,-1.10E+00
1.076E-01,1.28E+00
1.080E-01,-1.04E+00
1.080E-01,9.97E-01
1.084E-01,-6.83E-01
1.084E-01,1.24E+00
1.088E-01,-6.23E-01
1.088E-01,8.57E-01
1.092E-01,-1.20E+00
1.092E-01,1.34E+00
1.096E-01,-9.83E-01
1.096E-01,1.12E+00
1.100E-01,-1.08E+00
1.100E-01,1.28E+00
1.104E-01,-1.26E+00
1.104E-01,1.18E+00
1.108E-01,-1.24E+00
1.108E-01,5.97E-01
1.112E-01,-7.63E-01
1.112E-01,1.22E+00
1.116E-01,-1.06E+00
1.116E-01,1.26E+00
1.120E-01,-1.04E+00
1.120E-01,1.08E+00
1.124E-01,-7.03E-01
1.124E-01,1.22E+00
1.128E-01,-6.43E-01
1.128E-01,1.30E+00
1.132E-01,-7.23E-01
1.132E-01,1.24E+00
1.136E-01,-1.08E+00
1.136E-01,4.17E-01
1.140E-01,-1.26E+00
1.140E-01,1.26E+00
1.144E-01,-1.28E+00
1.144E-01,1.06E+00
1.148E-01,-6.03E-01
1.148E-01,1.28E+00
1.152E-01,-8.83E-01
1.152E-01,1.14E+00
1.156E-01,-1.22E+00
1.156E-01,1.24E+00
1.160E-01,-1.26E+00
1.160E-01,1.26E+00
1.164E-01,-5.83E-01
1.164E-01,1.30E+00
1.168E-01,-1.28E+00
1.168E-01,1.30E+00
1.172E-01,-1.22E+00
1.172E-01,1.24E+00
1.176E-01,-5.63E-01
1.176E-01,1.14E+00
1.180E-01,-1.20E+00
1.180E-01,1.28E+00
1.184E-01,-1.26E+00
1.184E-01,1.14E+00
1.188E-01,-1.26E+00
1.188E-01,1.28E+00
1.192E-01,-1.26E+00
1.192E-01,6.57E-01
1.196E-01,-7.63E-01
1.196E-01,8.57E-01
1.200E-01,-1.18E+00
1.200E-01,1.24E+00
1.204E-01,-1.26E+00
1.204E-01,8.77E-01
1.208E-01,-5.83E-01
1.208E-01,1.26E+00
1.212E-01,-5.83E-01
1.212E-01,8.77E-01
1.216E-01,-1.22E+00
1.216E-01,9.37E-01
1.220E-01,-5.83E-01
1.220E-01,1.28E+00
1.224E-01,-6.63E-01
1.224E-01,1.24E+00
1.228E-01,-5.63E-01
1.228E-01,1.32E+00
1.232E-01,-1.18E+00
1.232E-01,1.24E+00
1.236E-01,-8.63E-01
1.236E-01,1.08E+00
1.240E-01,-1.26E+00
1.240E-01,1.24E+00
1.244E-01,-7.83E-01
1.244E-01,9.37E-01
1.248E-01,-7.63E-01
1.248E-01,1.26E+00
1.252E-01,-6.03E-01
1.252E-01,1.18E+00
1.256E-01,-1.24E+00
1.256E-01,1.16E+00
1.260E-01,-7.43E-01
1.260E-01,6.57E-01
1.264E-01,-9.83E-01
1.264E-01,1.32E+00
1.268E-01,-1.02E+00
1.268E-01,1.26E+00
1.272E-01,-1.18E+00
1.272E-01,1.20E+00
1.276E-01,-1.06E+00
1.276E-01,6.77E-01
1.280E-01,-5.63E-01
1.280E-01,5.97E-01
1.284E-01,-7.43E-01
1.284E-01,1.16E+00
1.288E-01,-1.22E+00
1.288E-01,1.34E+00
1.292E-01,-6.23E-01
1.292E-01,1.14E+00
1.296E-01,-1.24E+00
1.296E-01,1.24E+00
