s,CH1[V]
-5.960E-02,-2.27E-02
-5.960E-02,1.65E-02
-5.920E-02,-1.79E-02
-5.920E-02,1.93E-02
-5.880E-02,-1.23E-02
-5.880E-02,1.61E-02
-5.840E-02,-7.90E-03
-5.840E-02,1.25E-02
-5.800E-02,-1.87E-02
-5.800E-02,1.01E-02
-5.760E-02,-1.23E-02
-5.760E-02,9.30E-03
-5.720E-02,-1.55E-02
-5.720E-02,2.29E-02
-5.680E-02,-1.15E-02
-5.680E-02,1.89E-02
-5.640E-02,-9.50E-03
-5.640E-02,9.30E-03
-5.600E-02,-1.31E-02
-5.600E-02,8.50E-03
-5.560E-02,-1.07E-02
-5.560E-02,1.13E-02
-5.520E-02,-9.90E-03
-5.520E-02,1.49E-02
-5.480E-02,-1.15E-02
-5.480E-02,1.65E-02
-5.440E-02,-2.11E-02
-5.440E-02,1.37E-02
-5.400E-02,-1.03E-02
-5.400E-02,1.57E-02
-5.360E-02,-2.23E-02
-5.360E-02,8.50E-03
-5.320E-02,-7.90E-03
-5.320E-02,1.89E-02
-5.280E-02,-2.07E-02
-5.280E-02,8.90E-03
-5.240E-02,-2.11E-02
-5.240E-02,1.29E-02
-5.200E-02,-1.87E-02
-5.200E-02,1.85E-02
-5.160E-02,-1.27E-02
-5.160E-02,1.97E-02
-5.120E-02,-1.27E-02
-5.120E-02,1.29E-02
-5.080E-02,-2.11E-02
-5.080E-02,9.70E-03
-5.040E-02,-2.23E-02
-5.040E-02,9.70E-03
-5.000E-02,-1.71E-02
-5.000E-02,1.29E-02
-4.960E-02,-1.47E-02
-4.960E-02,2.17E-02
-4.920E-02,-1.75E-02
-4.920E-02,1.37E-02
-4.880E-02,-2.19E-02
-4.880E-02,9.30E-03
-4.840E-02,-1.35E-02
-4.840E-02,1.01E-02
-4.800E-02,-1.19E-02
-4.800E-02,1.09E-02
-4.760E-02,-1.23E-02
-4.760E-02,2.13E-02
-4.720E-02,-2.55E-02
-4.720E-02,1.61E-02
-4.680E-02,-1.15E-02
-4.680E-02,2.53E-02
-4.640E-02,-2.67E-02
-4.640E-02,1.25E-02
-4.600E-02,-2.03E-02
-4.600E-02,1.69E-02
-4.560E-02,-1.03E-02
-4.560E-02,1.01E-02
-4.520E-02,-2.31E-02
-4.520E-02,2.33E-02
-4.480E-02,-2.31E-02
-4.480E-02,1.37E-02
-4.440E-02,-1.15E-02
-4.440E-02,8.10E-03
-4.400E-02,-1.15E-02
-4.400E-02,1.45E-02
-4.360E-02,-1.71E-02
-4.360E-02,1.37E-02
-4.320E-02,-2.11E-02
-4.320E-02,9.30E-03
-4.280E-02,-7.90E-03
-4.280E-02,1.05E-02
-4.240E-02,-2.07E-02
-4.240E-02,1.05E-02
-4.200E-02,-1.55E-02
-4.200E-02,1.37E-02
-4.160E-02,-9.10E-03
-4.160E-02,9.30E-03
-4.120E-02,-2.03E-02
-4.120E-02,1.77E-02
-4.080E-02,-2.23E-02
-4.080E-02,2.01E-02
-4.040E-02,-2.11E-02
-4.040E-02,1.33E-02
-4.000E-02,-1.79E-02
-4.000E-02,1.61E-02
-3.960E-02,-2.15E-02
-3.960E-02,1.69E-02
-3.920E-02,-1.35E-02
-3.920E-02,1.49E-02
-3.880E-02,-1.95E-02
-3.880E-02,9.70E-03
-3.840E-02,-1.03E-02
-3.840E-02,1.97E-02
-3.800E-02,-2.03E-02
-3.800E-02,1.57E-02
-3.760E-02,-1.59E-02
-3.760E-02,1.57E-02
-3.720E-02,-1.87E-02
-3.720E-02,2.13E-02
-3.680E-02,-1.27E-02
-3.680E-02,1.17E-02
-3.640E-02,-2.47E-02
-3.640E-02,1.49E-02
-3.600E-02,-2.11E-02
-3.600E-02,2.41E-02
-3.560E-02,-2.23E-02
-3.560E-02,1.45E-02
-3.520E-02,-9.10E-03
-3.520E-02,1.69E-02
-3.480E-02,-1.23E-02
-3.480E-02,2.01E-02
-3.440E-02,-1.99E-02
-3.440E-02,2.13E-02
-3.400E-02,-1.35E-02
-3.400E-02,1.49E-02
-3.360E-02,-1.35E-02
-3.360E-02,1.53E-02
-3.320E-02,-1.23E-02
-3.320E-02,1.41E-02
-3.280E-02,-2.19E-02
-3.280E-02,1.77E-02
-3.240E-02,-1.27E-02
-3.240E-02,1.17E-02
-3.200E-02,-2.15E-02
-3.200E-02,7.70E-03
-3.160E-02,-2.83E-02
-3.160E-02,8.50E-03
-3.120E-02,-1.95E-02
-3.120E-02,1.49E-02
-3.080E-02,-1.27E-02
-3.080E-02,1.57E-02
-3.040E-02,-1.03E-02
-3.040E-02,1.25E-02
-3.000E-02,-2.27E-02
-3.000E-02,7.70E-03
-2.960E-02,-1.51E-02
-2.960E-02,1.37E-02
-2.920E-02,-2.19E-02
-2.920E-02,1.49E-02
-2.880E-02,-1.11E-02
-2.880E-02,1.41E-02
-2.840E-02,-2.31E-02
-2.840E-02,1.05E-02
-2.800E-02,-2.19E-02
-2.800E-02,2.61E-02
-2.760E-02,-1.87E-02
-2.760E-02,1.57E-02
-2.720E-02,-1.39E-02
-2.720E-02,1.65E-02
-2.680E-02,-1.71E-02
-2.680E-02,1.09E-02
-2.640E-02,-8.70E-03
-2.640E-02,1.05E-02
-2.600E-02,-9.50E-03
-2.600E-02,1.13E-02
-2.560E-02,-7.50E-03
-2.560E-02,1.29E-02
-2.520E-02,-2.11E-02
-2.520E-02,2.29E-02
-2.480E-02,-1.63E-02
-2.480E-02,1.65E-02
-2.440E-02,-2.11E-02
-2.440E-02,9.70E-03
-2.400E-02,-2.03E-02
-2.400E-02,1.61E-02
-2.360E-02,-2.19E-02
-2.360E-02,1.97E-02
-2.320E-02,-2.03E-02
-2.320E-02,9.30E-03
-2.280E-02,-1.83E-02
-2.280E-02,1.73E-02
-2.240E-02,-1.27E-02
-2.240E-02,1.45E-02
-2.200E-02,-1.79E-02
-2.200E-02,1.73E-02
-2.160E-02,-1.11E-02
-2.160E-02,1.73E-02
-2.120E-02,-9.90E-03
-2.120E-02,1.01E-02
-2.080E-02,-1.23E-02
-2.080E-02,2.33E-02
-2.040E-02,-1.63E-02
-2.040E-02,1.25E-02
-2.000E-02,-1.35E-02
-2.000E-02,1.29E-02
-1.960E-02,-1.83E-02
-1.960E-02,8.10E-03
-1.920E-02,-2.75E-02
-1.920E-02,1.57E-02
-1.880E-02,-2.07E-02
-1.880E-02,2.25E-02
-1.840E-02,-7.90E-03
-1.840E-02,1.57E-02
-1.800E-02,-1.39E-02
-1.800E-02,1.93E-02
-1.760E-02,-2.15E-02
-1.760E-02,1.13E-02
-1.720E-02,-1.47E-02
-1.720E-02,1.85E-02
-1.680E-02,-2.67E-02
-1.680E-02,1.69E-02
-1.640E-02,-1.91E-02
-1.640E-02,1.81E-02
-1.600E-02,-2.27E-02
-1.600E-02,1.77E-02
-1.560E-02,-1.83E-02
-1.560E-02,1.49E-02
-1.520E-02,-1.11E-02
-1.520E-02,1.37E-02
-1.480E-02,-1.07E-02
-1.480E-02,1.93E-02
-1.440E-02,-1.19E-02
-1.440E-02,1.05E-02
-1.400E-02,-1.03E-02
-1.400E-02,1.73E-02
-1.360E-02,-1.79E-02
-1.360E-02,1.49E-02
-1.320E-02,-1.51E-02
-1.320E-02,1.77E-02
-1.280E-02,-1.39E-02
-1.280E-02,1.25E-02
-1.240E-02,-2.15E-02
-1.240E-02,1.45E-02
-1.200E-02,-1.39E-02
-1.200E-02,8.50E-03
-1.160E-02,-2.27E-02
-1.160E-02,8.90E-03
-1.120E-02,-2.15E-02
-1.120E-02,1.53E-02
-1.080E-02,-7.50E-03
-1.080E-02,1.05E-02
-1.040E-02,-9.10E-03
-1.040E-02,1.61E-02
-1.000E-02,-1.83E-02
-1.000E-02,1.45E-02
-9.600E-03,-1.23E-02
-9.600E-03,1.29E-02
-9.200E-03,-2.31E-02
-9.200E-03,1.17E-02
-8.800E-03,-2.03E-02
-8.800E-03,1.81E-02
-8.400E-03,-1.07E-02
-8.400E-03,2.05E-02
-8.000E-03,-1.91E-02
-8.000E-03,8.90E-03
-7.600E-03,-3.03E-02
-7.600E-03,2.45E-02
-7.200E-03,-1.87E-02
-7.200E-03,2.29E-02
-6.800E-03,-1.07E-02
-6.800E-03,2.33E-02
-6.400E-03,-1.59E-02
-6.400E-03,1.69E-02
-6.000E-03,-2.03E-02
-6.000E-03,1.49E-02
-5.600E-03,-1.67E-02
-5.600E-03,1.13E-02
-5.200E-03,-2.59E-02
-5.200E-03,2.13E-02
-4.800E-03,-1.99E-02
-4.800E-03,1.81E-02
-4.400E-03,-1.27E-02
-4.400E-03,1.41E-02
-4.000E-03,-1.99E-02
-4.000E-03,8.50E-03
-3.600E-03,-2.07E-02
-3.600E-03,1.25E-02
-3.200E-03,-1.27E-02
-3.200E-03,2.09E-02
-2.800E-03,-1.43E-02
-2.800E-03,8.50E-03
-2.400E-03,-2.15E-02
-2.400E-03,1.17E-02
-2.000E-03,-1.83E-02
-2.000E-03,1.97E-02
-1.600E-03,-1.31E-02
-1.600E-03,9.70E-03
-1.200E-03,-2.11E-02
-1.200E-03,2.33E-02
-8.000E-04,-2.43E-02
-8.000E-04,1.17E-02
-4.000E-04,-2.19E-02
-4.000E-04,1.65E-02
0.000E+00,-1.79E-02
0.000E+00,1.65E-02
4.000E-04,-2.15E-02
4.000E-04,1.29E-02
8.000E-04,-1.07E-02
8.000E-04,1.49E-02
1.200E-03,-1.23E-02
1.200E-03,1.85E-02
1.600E-03,-1.27E-02
1.600E-03,8.50E-03
2.000E-03,-1.99E-02
2.000E-03,1.81E-02
2.400E-03,-1.91E-02
2.400E-03,2.09E-02
2.800E-03,-2.07E-02
2.800E-03,1.49E-02
3.200E-03,-2.03E-02
3.200E-03,2.05E-02
3.600E-03,-1.19E-02
3.600E-03,1.49E-02
4.000E-03,-2.39E-02
4.000E-03,2.17E-02
4.400E-03,-2.11E-02
4.400E-03,7.30E-03
4.800E-03,-1.43E-02
4.800E-03,1.05E-02
5.200E-03,-2.15E-02
5.200E-03,1.53E-02
5.600E-03,-1.75E-02
5.600E-03,7.70E-03
6.000E-03,-1.19E-02
6.000E-03,2.05E-02
6.400E-03,-1.59E-02
6.400E-03,1.73E-02
6.800E-03,-1.79E-02
6.800E-03,1.25E-02
7.200E-03,-1.67E-02
7.200E-03,2.01E-02
7.600E-03,-1.71E-02
7.600E-03,1.25E-02
8.000E-03,-1.87E-02
8.000E-03,1.21E-02
8.400E-03,-1.95E-02
8.400E-03,1.53E-02
8.800E-03,-2.19E-02
8.800E-03,1.05E-02
9.200E-03,-2.55E-02
9.200E-03,1.37E-02
9.600E-03,-1.95E-02
9.600E-03,9.30E-03
1.000E-02,-9.90E-03
1.000E-02,2.13E-02
1.040E-02,-1.23E-02
1.040E-02,1.69E-02
1.080E-02,-2.07E-02
1.080E-02,1.73E-02
1.120E-02,-2.07E-02
1.120E-02,1.97E-02
1.160E-02,-2.11E-02
1.160E-02,1.73E-02
1.200E-02,-1.75E-02
1.200E-02,2.45E-02
1.240E-02,-2.27E-02
1.240E-02,1.77E-02
1.280E-02,-1.15E-02
1.280E-02,2.57E-02
1.320E-02,-1.59E-02
1.320E-02,1.29E-02
1.360E-02,-1.59E-02
1.360E-02,1.85E-02
1.400E-02,-2.07E-02
1.400E-02,1.17E-02
1.440E-02,-1.75E-02
1.440E-02,1.33E-02
1.480E-02,-1.99E-02
1.480E-02,1.17E-02
1.520E-02,-2.07E-02
1.520E-02,1.61E-02
1.560E-02,-1.11E-02
1.560E-02,7.70E-03
1.600E-02,-2.19E-02
1.600E-02,2.17E-02
1.640E-02,-2.19E-02
1.640E-02,1.37E-02
1.680E-02,-1.19E-02
1.680E-02,1.05E-02
1.720E-02,-1.83E-02
1.720E-02,1.49E-02
1.760E-02,-1.23E-02
1.760E-02,1.61E-02
1.800E-02,-2.23E-02
1.800E-02,1.41E-02
1.840E-02,-1.27E-02
1.840E-02,1.49E-02
1.880E-02,-2.23E-02
1.880E-02,1.05E-02
1.920E-02,-1.23E-02
1.920E-02,1.13E-02
1.960E-02,-1.67E-02
1.960E-02,2.17E-02
2.000E-02,-1.83E-02
2.000E-02,8.50E-03
2.040E-02,-1.79E-02
2.040E-02,1.45E-02
2.080E-02,-1.31E-02
2.080E-02,2.29E-02
2.120E-02,-2.27E-02
2.120E-02,1.25E-02
2.160E-02,-1.63E-02
2.160E-02,1.81E-02
2.200E-02,-1.63E-02
2.200E-02,1.45E-02
2.240E-02,-2.11E-02
2.240E-02,1.21E-02
2.280E-02,-9.50E-03
2.280E-02,1.85E-02
2.320E-02,-1.11E-02
2.320E-02,1.09E-02
2.360E-02,-1.91E-02
2.360E-02,1.85E-02
2.400E-02,-1.63E-02
2.400E-02,1.45E-02
2.440E-02,-1.63E-02
2.440E-02,1.37E-02
2.480E-02,-1.55E-02
2.480E-02,1.61E-02
2.520E-02,-2.23E-02
2.520E-02,1.93E-02
2.560E-02,-2.07E-02
2.560E-02,1.85E-02
2.600E-02,-2.19E-02
2.600E-02,1.53E-02
2.640E-02,-1.71E-02
2.640E-02,1.73E-02
2.680E-02,-1.31E-02
2.680E-02,1.41E-02
2.720E-02,-2.23E-02
2.720E-02,1.29E-02
2.760E-02,-1.91E-02
2.760E-02,1.21E-02
2.800E-02,-1.07E-02
2.800E-02,9.30E-03
2.840E-02,-1.19E-02
2.840E-02,1.41E-02
2.880E-02,-1.47E-02
2.880E-02,1.93E-02
2.920E-02,-2.23E-02
2.920E-02,9.30E-03
2.960E-02,-9.10E-03
2.960E-02,1.77E-02
3.000E-02,-1.79E-02
3.000E-02,1.01E-02
3.040E-02,-1.95E-02
3.040E-02,1.05E-02
3.080E-02,-1.51E-02
3.080E-02,1.77E-02
3.120E-02,-1.47E-02
3.120E-02,1.01E-02
3.160E-02,-2.39E-02
3.160E-02,2.17E-02
3.200E-02,-2.23E-02
3.200E-02,1.89E-02
3.240E-02,-8.30E-03
3.240E-02,2.01E-02
3.280E-02,-1.95E-02
3.280E-02,1.65E-02
3.320E-02,-5.90E-03
3.320E-02,2.17E-02
3.360E-02,-1.19E-02
3.360E-02,1.45E-02
3.400E-02,-2.23E-02
3.400E-02,1.89E-02
3.440E-02,-2.03E-02
3.440E-02,1.29E-02
3.480E-02,-2.23E-02
3.480E-02,1.13E-02
3.520E-02,-2.63E-02
3.520E-02,1.41E-02
3.560E-02,-2.63E-02
3.560E-02,1.01E-02
3.600E-02,-9.50E-03
3.600E-02,8.10E-03
3.640E-02,-1.47E-02
3.640E-02,1.61E-02
3.680E-02,-2.11E-02
3.680E-02,1.65E-02
3.720E-02,-1.35E-02
3.720E-02,1.73E-02
3.760E-02,-2.11E-02
3.760E-02,9.70E-03
3.800E-02,-1.71E-02
3.800E-02,9.70E-03
3.840E-02,-1.87E-02
3.840E-02,1.77E-02
3.880E-02,-2.27E-02
3.880E-02,1.49E-02
3.920E-02,-1.15E-02
3.920E-02,1.01E-02
3.960E-02,-1.87E-02
3.960E-02,1.17E-02
4.000E-02,-1.03E-02
4.000E-02,1.25E-02
4.040E-02,-1.95E-02
4.040E-02,1.89E-02
4.080E-02,-2.39E-02
4.080E-02,1.37E-02
4.120E-02,-1.99E-02
4.120E-02,1.17E-02
4.160E-02,-1.59E-02
4.160E-02,2.09E-02
4.200E-02,-2.39E-02
4.200E-02,1.97E-02
4.240E-02,-1.99E-02
4.240E-02,1.73E-02
4.280E-02,-2.07E-02
4.280E-02,1.41E-02
4.320E-02,-2.23E-02
4.320E-02,1.73E-02
4.360E-02,-1.63E-02
4.360E-02,1.57E-02
4.400E-02,-1.15E-02
4.400E-02,2.21E-02
4.440E-02,-7.90E-03
4.440E-02,1.37E-02
4.480E-02,-2.19E-02
4.480E-02,1.81E-02
4.520E-02,-2.15E-02
4.520E-02,8.90E-03
4.560E-02,-1.59E-02
4.560E-02,1.93E-02
4.600E-02,-1.67E-02
4.600E-02,9.30E-03
4.640E-02,-1.99E-02
4.640E-02,2.09E-02
4.680E-02,-2.07E-02
4.680E-02,1.61E-02
4.720E-02,-2.23E-02
4.720E-02,1.01E-02
4.760E-02,-1.83E-02
4.760E-02,1.01E-02
4.800E-02,-1.99E-02
4.800E-02,8.50E-03
4.840E-02,-2.23E-02
4.840E-02,1.17E-02
4.880E-02,-2.19E-02
4.880E-02,1.13E-02
4.920E-02,-2.27E-02
4.920E-02,1.21E-02
4.960E-02,-1.31E-02
4.960E-02,1.61E-02
5.000E-02,-1.19E-02
5.000E-02,1.17E-02
5.040E-02,-1.79E-02
5.040E-02,1.29E-02
5.080E-02,-1.19E-02
5.080E-02,1.25E-02
5.120E-02,-1.51E-02
5.120E-02,8.90E-03
5.160E-02,-2.15E-02
5.160E-02,1.77E-02
5.200E-02,-1.23E-02
5.200E-02,2.49E-02
5.240E-02,-1.11E-02
5.240E-02,1.81E-02
5.280E-02,-1.63E-02
5.280E-02,1.81E-02
5.320E-02,-1.95E-02
5.320E-02,1.41E-02
5.360E-02,-2.35E-02
5.360E-02,1.25E-02
5.400E-02,-3.03E-02
5.400E-02,1.65E-02
5.440E-02,-1.23E-02
5.440E-02,2.73E-02
5.480E-02,-2.11E-02
5.480E-02,1.61E-02
5.520E-02,-9.90E-03
5.520E-02,1.89E-02
5.560E-02,-1.23E-02
5.560E-02,1.29E-02
5.600E-02,-1.35E-02
5.600E-02,8.90E-03
5.640E-02,-1.67E-02
5.640E-02,1.53E-02
5.680E-02,-1.11E-02
5.680E-02,1.61E-02
5.720E-02,-1.59E-02
5.720E-02,1.17E-02
5.760E-02,-9.90E-03
5.760E-02,1.41E-02
5.800E-02,-1.07E-02
5.800E-02,1.09E-02
5.840E-02,-1.27E-02
5.840E-02,1.69E-02
5.880E-02,-1.11E-02
5.880E-02,1.21E-02
5.920E-02,-8.30E-03
5.920E-02,1.45E-02
5.960E-02,-2.35E-02
5.960E-02,8.10E-03
6.000E-02,-1.39E-02
6.000E-02,1.57E-02
6.040E-02,-1.91E-02
6.040E-02,1.81E-02
6.080E-02,-1.79E-02
6.080E-02,1.81E-02
6.120E-02,-2.39E-02
6.120E-02,2.09E-02
6.160E-02,-2.15E-02
6.160E-02,1.05E-02
6.200E-02,-2.15E-02
6.200E-02,1.53E-02
6.240E-02,-2.31E-02
6.240E-02,2.01E-02
6.280E-02,-2.19E-02
6.280E-02,1.61E-02
6.320E-02,-1.11E-02
6.320E-02,1.05E-02
6.360E-02,-1.23E-02
6.360E-02,1.81E-02
6.400E-02,-1.27E-02
6.400E-02,1.25E-02
6.440E-02,-1.87E-02
6.440E-02,1.61E-02
6.480E-02,-2.19E-02
6.480E-02,8.10E-03
6.520E-02,-1.35E-02
6.520E-02,1.37E-02
6.560E-02,-1.15E-02
6.560E-02,8.50E-03
6.600E-02,-2.11E-02
6.600E-02,9.70E-03
6.640E-02,-2.03E-02
6.640E-02,1.29E-02
6.680E-02,-2.19E-02
6.680E-02,1.53E-02
6.720E-02,-1.35E-02
6.720E-02,8.90E-03
6.760E-02,-2.31E-02
6.760E-02,1.81E-02
6.800E-02,-1.79E-02
6.800E-02,1.41E-02
6.840E-02,-1.43E-02
6.840E-02,8.90E-03
6.880E-02,-6.30E-03
6.880E-02,1.85E-02
6.920E-02,-1.39E-02
6.920E-02,1.29E-02
6.960E-02,-1.39E-02
6.960E-02,1.81E-02
7.000E-02,-1.67E-02
7.000E-02,1.37E-02
7.040E-02,-1.35E-02
7.040E-02,1.33E-02
7.080E-02,-2.11E-02
7.080E-02,1.53E-02
7.120E-02,-9.10E-03
7.120E-02,1.89E-02
7.160E-02,-2.11E-02
7.160E-02,2.01E-02
7.200E-02,-2.23E-02
7.200E-02,1.49E-02
7.240E-02,-1.67E-02
7.240E-02,1.21E-02
7.280E-02,-2.07E-02
7.280E-02,2.13E-02
7.320E-02,-2.91E-02
7.320E-02,9.30E-03
7.360E-02,-1.59E-02
7.360E-02,1.77E-02
7.400E-02,-1.19E-02
7.400E-02,1.57E-02
7.440E-02,-1.55E-02
7.440E-02,9.30E-03
7.480E-02,-2.07E-02
7.480E-02,2.05E-02
7.520E-02,-2.07E-02
7.520E-02,7.30E-03
7.560E-02,-2.15E-02
7.560E-02,1.37E-02
7.600E-02,-1.19E-02
7.600E-02,1.33E-02
7.640E-02,-1.19E-02
7.640E-02,1.81E-02
7.680E-02,-1.27E-02
7.680E-02,1.29E-02
7.720E-02,-1.19E-02
7.720E-02,1.77E-02
7.760E-02,-1.31E-02
7.760E-02,1.93E-02
7.800E-02,-1.91E-02
7.800E-02,1.33E-02
7.840E-02,-1.11E-02
7.840E-02,1.09E-02
7.880E-02,-1.99E-02
7.880E-02,2.21E-02
7.920E-02,-2.11E-02
7.920E-02,2.09E-02
7.960E-02,-1.83E-02
7.960E-02,1.29E-02
8.000E-02,-9.50E-03
8.000E-02,1.01E-02
8.040E-02,-1.91E-02
8.040E-02,1.01E-02
8.080E-02,-2.15E-02
8.080E-02,7.30E-03
8.120E-02,-2.11E-02
8.120E-02,1.25E-02
8.160E-02,-1.23E-02
8.160E-02,1.37E-02
8.200E-02,-5.50E-03
8.200E-02,1.05E-02
8.240E-02,-2.23E-02
8.240E-02,2.25E-02
8.280E-02,-1.19E-02
8.280E-02,1.05E-02
8.320E-02,-1.15E-02
8.320E-02,1.77E-02
8.360E-02,-2.99E-02
8.360E-02,2.65E-02
8.400E-02,-1.11E-02
8.400E-02,1.73E-02
8.440E-02,-1.27E-02
8.440E-02,1.53E-02
8.480E-02,-1.63E-02
8.480E-02,2.05E-02
8.520E-02,-2.27E-02
8.520E-02,1.29E-02
8.560E-02,-1.95E-02
8.560E-02,1.77E-02
8.600E-02,-2.31E-02
8.600E-02,1.81E-02
8.640E-02,-1.19E-02
8.640E-02,1.81E-02
8.680E-02,-1.15E-02
8.680E-02,1.49E-02
8.720E-02,-1.15E-02
8.720E-02,1.61E-02
8.760E-02,-2.15E-02
8.760E-02,1.17E-02
8.800E-02,-2.11E-02
8.800E-02,1.89E-02
8.840E-02,-1.27E-02
8.840E-02,1.13E-02
8.880E-02,-1.99E-02
8.880E-02,1.25E-02
8.920E-02,-2.19E-02
8.920E-02,1.01E-02
8.960E-02,-1.63E-02
8.960E-02,1.77E-02
9.000E-02,-1.83E-02
9.000E-02,1.65E-02
9.040E-02,-2.19E-02
9.040E-02,1.49E-02
9.080E-02,-1.11E-02
9.080E-02,8.90E-03
9.120E-02,-1.95E-02
9.120E-02,1.05E-02
9.160E-02,-1.03E-02
9.160E-02,2.01E-02
9.200E-02,-1.47E-02
9.200E-02,1.77E-02
9.240E-02,-1.99E-02
9.240E-02,1.61E-02
9.280E-02,-2.31E-02
9.280E-02,2.57E-02
9.320E-02,-3.15E-02
9.320E-02,9.70E-03
9.360E-02,-1.95E-02
9.360E-02,1.69E-02
9.400E-02,-2.03E-02
9.400E-02,2.09E-02
9.440E-02,-2.03E-02
9.440E-02,9.70E-03
9.480E-02,-2.51E-02
9.480E-02,1.61E-02
9.520E-02,-1.79E-02
9.520E-02,1.97E-02
9.560E-02,-2.07E-02
9.560E-02,2.57E-02
9.600E-02,-2.43E-02
9.600E-02,1.89E-02
9.640E-02,-1.31E-02
9.640E-02,1.49E-02
9.680E-02,-9.50E-03
9.680E-02,1.81E-02
9.720E-02,-1.19E-02
9.720E-02,1.61E-02
9.760E-02,-1.91E-02
9.760E-02,1.49E-02
9.800E-02,-1.23E-02
9.800E-02,7.30E-03
9.840E-02,-1.59E-02
9.840E-02,1.37E-02
9.880E-02,-2.31E-02
9.880E-02,2.57E-02
9.920E-02,-2.59E-02
9.920E-02,9.70E-03
9.960E-02,-1.39E-02
9.960E-02,8.50E-03
1.000E-01,-1.59E-02
1.000E-01,1.13E-02
1.004E-01,-1.95E-02
1.004E-01,2.05E-02
1.008E-01,-1.07E-02
1.008E-01,1.25E-02
1.012E-01,-1.07E-02
1.012E-01,1.73E-02
1.016E-01,-1.87E-02
1.016E-01,2.37E-02
1.020E-01,-2.19E-02
1.020E-01,8.10E-03
1.024E-01,-2.91E-02
1.024E-01,1.69E-02
1.028E-01,-2.15E-02
1.028E-01,8.90E-03
1.032E-01,-1.27E-02
1.032E-01,2.17E-02
1.036E-01,-2.15E-02
1.036E-01,1.41E-02
1.040E-01,-2.35E-02
1.040E-01,2.37E-02
1.044E-01,-1.55E-02
1.044E-01,1.61E-02
1.048E-01,-1.19E-02
1.048E-01,1.41E-02
1.052E-01,-2.03E-02
1.052E-01,8.50E-03
1.056E-01,-2.31E-02
1.056E-01,1.25E-02
1.060E-01,-2.07E-02
1.060E-01,1.17E-02
1.064E-01,-1.31E-02
1.064E-01,1.69E-02
1.068E-01,-1.35E-02
1.068E-01,1.33E-02
1.072E-01,-2.23E-02
1.072E-01,8.90E-03
1.076E-01,-8.70E-03
1.076E-01,1.05E-02
1.080E-01,-2.03E-02
1.080E-01,1.45E-02
1.084E-01,-1.71E-02
1.084E-01,1.33E-02
1.088E-01,-1.95E-02
1.088E-01,8.10E-03
1.092E-01,-1.35E-02
1.092E-01,1.21E-02
1.096E-01,-1.07E-02
1.096E-01,2.29E-02
1.100E-01,-2.11E-02
1.100E-01,1.89E-02
1.104E-01,-1.15E-02
1.104E-01,1.21E-02
1.108E-01,-1.03E-02
1.108E-01,1.89E-02
1.112E-01,-1.99E-02
1.112E-01,1.09E-02
1.116E-01,-8.70E-03
1.116E-01,1.53E-02
1.120E-01,-9.50E-03
1.120E-01,1.45E-02
1.124E-01,-1.27E-02
1.124E-01,1.57E-02
1.128E-01,-1.35E-02
1.128E-01,1.29E-02
1.132E-01,-1.27E-02
1.132E-01,1.77E-02
1.136E-01,-2.79E-02
1.136E-01,1.89E-02
1.140E-01,-9.90E-03
1.140E-01,2.85E-02
1.144E-01,-1.27E-02
1.144E-01,2.13E-02
1.148E-01,-1.07E-02
1.148E-01,1.97E-02
1.152E-01,-1.75E-02
1.152E-01,1.13E-02
1.156E-01,-1.15E-02
1.156E-01,1.25E-02
1.160E-01,-1.75E-02
1.160E-01,1.89E-02
1.164E-01,-2.15E-02
1.164E-01,1.85E-02
1.168E-01,-2.15E-02
1.168E-01,1.13E-02
1.172E-01,-1.35E-02
1.172E-01,1.69E-02
1.176E-01,-1.87E-02
1.176E-01,1.89E-02
1.180E-01,-1.19E-02
1.180E-01,9.30E-03
1.184E-01,-1.87E-02
1.184E-01,1.57E-02
1.188E-01,-2.59E-02
1.188E-01,2.25E-02
1.192E-01,-2.27E-02
1.192E-01,2.97E-02
1.196E-01,-1.11E-02
1.196E-01,1.01E-02
1.200E-01,-1.31E-02
1.200E-01,1.93E-02
1.204E-01,-1.99E-02
1.204E-01,2.21E-02
1.208E-01,-2.39E-02
1.208E-01,1.61E-02
1.212E-01,-1.23E-02
1.212E-01,1.29E-02
1.216E-01,-1.03E-02
1.216E-01,1.53E-02
1.220E-01,-1.15E-02
1.220E-01,2.01E-02
1.224E-01,-2.27E-02
1.224E-01,1.57E-02
1.228E-01,-1.35E-02
1.228E-01,9.70E-03
1.232E-01,-8.70E-03
1.232E-01,1.01E-02
1.236E-01,-8.70E-03
1.236E-01,1.77E-02
1.240E-01,-2.35E-02
1.240E-01,1.77E-02
1.244E-01,-1.07E-02
1.244E-01,1.29E-02
1.248E-01,-1.87E-02
1.248E-01,1.49E-02
1.252E-01,-2.15E-02
1.252E-01,1.61E-02
1.256E-01,-1.83E-02
1.256E-01,1.49E-02
1.260E-01,-1.67E-02
1.260E-01,1.73E-02
1.264E-01,-2.15E-02
1.264E-01,1.61E-02
1.268E-01,-1.31E-02
1.268E-01,1.33E-02
1.272E-01,-1.79E-02
1.272E-01,1.09E-02
1.276E-01,-1.03E-02
1.276E-01,1.73E-02
1.280E-01,-1.27E-02
1.280E-01,1.09E-02
1.284E-01,-2.23E-02
1.284E-01,1.13E-02
1.288E-01,-9.50E-03
1.288E-01,1.57E-02
